 @# k   band (eV)
   0.301  -4.796  -4.796  -4.425  -4.425  -1.722  -1.722  -1.606  -1.606  -1.423  -1.423   1.950   1.950   8.014   8.014  13.410  13.410  13.526  13.526
   0.302  -4.792  -4.792  -4.423  -4.423  -1.728  -1.728  -1.619  -1.619  -1.425  -1.425   1.973   1.973   8.017   8.017  13.375  13.375  13.505  13.505
   0.303  -4.787  -4.787  -4.420  -4.420  -1.733  -1.733  -1.631  -1.631  -1.427  -1.427   1.998   1.998   8.019   8.019  13.337  13.337  13.483  13.483
   0.305  -4.782  -4.782  -4.417  -4.417  -1.740  -1.740  -1.644  -1.644  -1.429  -1.429   2.023   2.023   8.022   8.022  13.298  13.298  13.460  13.460
   0.306  -4.777  -4.777  -4.413  -4.413  -1.748  -1.748  -1.657  -1.657  -1.431  -1.431   2.050   2.050   8.025   8.025  13.257  13.257  13.437  13.437
   0.307  -4.772  -4.772  -4.410  -4.410  -1.757  -1.757  -1.670  -1.670  -1.432  -1.432   2.077   2.077   8.028   8.028  13.214  13.214  13.412  13.412
   0.309  -4.766  -4.766  -4.406  -4.406  -1.767  -1.767  -1.682  -1.682  -1.434  -1.434   2.106   2.106   8.031   8.031  13.169  13.169  13.386  13.386
   0.310  -4.760  -4.760  -4.402  -4.402  -1.779  -1.779  -1.693  -1.693  -1.435  -1.435   2.135   2.135   8.034   8.034  13.122  13.122  13.359  13.359
   0.312  -4.754  -4.754  -4.399  -4.399  -1.793  -1.793  -1.704  -1.704  -1.436  -1.436   2.166   2.166   8.038   8.038  13.073  13.073  13.332  13.332
   0.313  -4.748  -4.748  -4.394  -4.394  -1.808  -1.808  -1.713  -1.713  -1.438  -1.438   2.197   2.197   8.041   8.041  13.022  13.022  13.304  13.304
   0.314  -4.741  -4.741  -4.390  -4.390  -1.824  -1.824  -1.722  -1.722  -1.439  -1.439   2.230   2.230   8.045   8.045  12.970  12.970  13.275  13.275
   0.316  -4.734  -4.734  -4.386  -4.386  -1.842  -1.842  -1.730  -1.730  -1.440  -1.440   2.263   2.263   8.049   8.049  12.915  12.915  13.245  13.245
   0.317  -4.728  -4.728  -4.381  -4.381  -1.862  -1.862  -1.738  -1.738  -1.441  -1.441   2.297   2.297   8.053   8.053  12.859  12.859  13.214  13.214
   0.319  -4.720  -4.720  -4.376  -4.376  -1.882  -1.882  -1.745  -1.745  -1.441  -1.441   2.332   2.332   8.058   8.058  12.801  12.801  13.183  13.183
   0.320  -4.713  -4.713  -4.371  -4.371  -1.902  -1.902  -1.752  -1.752  -1.442  -1.442   2.368   2.368   8.063   8.063  12.742  12.742  13.151  13.151
   0.321  -4.706  -4.706  -4.366  -4.366  -1.924  -1.924  -1.759  -1.759  -1.443  -1.443   2.405   2.405   8.067   8.067  12.680  12.680  13.119  13.119
   0.323  -4.698  -4.698  -4.361  -4.361  -1.946  -1.946  -1.766  -1.766  -1.444  -1.444   2.443   2.443   8.072   8.072  12.617  12.617  13.085  13.085
   0.324  -4.690  -4.690  -4.355  -4.355  -1.969  -1.969  -1.773  -1.773  -1.445  -1.445   2.481   2.481   8.078   8.078  12.552  12.552  13.052  13.052
   0.325  -4.682  -4.682  -4.350  -4.350  -1.992  -1.992  -1.780  -1.780  -1.445  -1.445   2.520   2.520   8.083   8.083  12.486  12.486  13.017  13.017
   0.327  -4.674  -4.674  -4.344  -4.344  -2.015  -2.015  -1.787  -1.787  -1.446  -1.446   2.560   2.560   8.089   8.089  12.418  12.418  12.983  12.983
   0.328  -4.665  -4.665  -4.338  -4.338  -2.039  -2.039  -1.794  -1.794  -1.447  -1.447   2.601   2.601   8.094   8.094  12.349  12.349  12.948  12.948
   0.330  -4.657  -4.657  -4.332  -4.332  -2.063  -2.063  -1.801  -1.801  -1.447  -1.447   2.643   2.643   8.100   8.100  12.277  12.277  12.912  12.912
   0.331  -4.648  -4.648  -4.325  -4.325  -2.087  -2.087  -1.808  -1.808  -1.448  -1.448   2.685   2.685   8.107   8.107  12.205  12.205  12.876  12.876
   0.332  -4.639  -4.639  -4.319  -4.319  -2.112  -2.112  -1.815  -1.815  -1.448  -1.448   2.728   2.728   8.113   8.113  12.131  12.131  12.839  12.839
   0.334  -4.630  -4.630  -4.312  -4.312  -2.137  -2.137  -1.822  -1.822  -1.449  -1.449   2.772   2.772   8.120   8.120  12.055  12.055  12.803  12.803
   0.335  -4.621  -4.621  -4.305  -4.305  -2.162  -2.162  -1.830  -1.830  -1.449  -1.449   2.816   2.816   8.127   8.127  11.978  11.978  12.766  12.766
   0.337  -4.612  -4.612  -4.298  -4.298  -2.187  -2.187  -1.837  -1.837  -1.450  -1.450   2.862   2.862   8.134   8.134  11.900  11.900  12.728  12.728
   0.338  -4.603  -4.603  -4.291  -4.291  -2.213  -2.213  -1.845  -1.845  -1.450  -1.450   2.908   2.908   8.141   8.141  11.820  11.820  12.691  12.691
   0.339  -4.593  -4.593  -4.283  -4.283  -2.238  -2.238  -1.852  -1.852  -1.451  -1.451   2.954   2.954   8.148   8.148  11.739  11.739  12.653  12.653
   0.341  -4.584  -4.584  -4.276  -4.276  -2.264  -2.264  -1.860  -1.860  -1.451  -1.451   3.001   3.001   8.156   8.156  11.657  11.657  12.615  12.615
   0.342  -4.574  -4.574  -4.268  -4.268  -2.290  -2.290  -1.867  -1.867  -1.452  -1.452   3.049   3.049   8.164   8.164  11.574  11.574  12.577  12.577
   0.343  -4.564  -4.564  -4.260  -4.260  -2.316  -2.316  -1.875  -1.875  -1.452  -1.452   3.098   3.098   8.172   8.172  11.489  11.489  12.539  12.539
   0.345  -4.555  -4.555  -4.252  -4.252  -2.341  -2.341  -1.883  -1.883  -1.453  -1.453   3.148   3.148   8.180   8.180  11.404  11.404  12.501  12.501
   0.346  -4.545  -4.545  -4.243  -4.243  -2.367  -2.367  -1.891  -1.891  -1.453  -1.453   3.198   3.198   8.189   8.189  11.317  11.317  12.463  12.463
